platform,review,rating,tanggal,sentiment,review_clean,aspect_index,aspek
AdaKami,"Hari ini saya ini tanggal 19/05/2026 saya tidak lagi hubungan sama aplikasi ini lagi, tolong hapus data saya, karna di aplikasi tidak ada fitur hapus data, jangan sampai di salahgunakan data saya, aplikasi ini akan bermasalah kalau data saya di salahgunakan, terimakasih!",5,2026-05-19 14:51:53,Negatif,hari tanggal tidak hubung sama hapus data tidak fitur hapus data jangan salahgunakan data masalah data salahgunakan terima,1,Keamanan Data & Permasalahan Akun
AdaKami,"hari ini saya mencoba mengajukan pinjaman, dan dengan cepat di ACC tp saya tidak sampai mengkonfirmasinya ya , krn saya hanya mencoba dan ternyata memang mudah, dan ada potongan juga buat konsumen baru. dan saya juga sudah langsung log out dari aplikasi ini",3,2026-06-08 10:15:04,Positif,hari coba aju pinjam cepat tuju tidak konfirmasi coba nyata memang mudah potong konsumen baru langsung log out,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,"Hari ini saya mendapatkan tagihan padahal saya merasa tidak mengajukan pinjaman apapun. karena hal itu saya mengirim pesan lewat DM.IG dan di arahkan untuk mengirim rincian kejadian pada Email. dalam email tersebut saya menulis, SAYA BERSEDIA MEMBAYAR TAGIHAN APABILA MEMANG ADA TAGIHAN ATAS NAMA SAYA. Asal ada keringanan karena saya merasa tidak meras meminjam. namun hari ini cs yang menelfon saya menuduh saya galbay dan menuduh saya memiliki dua nomor yang terdaftar untuk mengindari pembayaran.",1,2026-05-08 17:00:44,Negatif,hari tagih padahal rasa tidak aju pinjam apa kirim pesan lewat direct message instagram arah kirim rincian email email sebut tulis sedia bayar tagih apabila memang tagih atas nama asal ringan rasa tidak ras pinjam hari customer service telepon tuduh gagal bayar tuduh milik nomor daftar mengindari bayar,1,Keamanan Data & Permasalahan Akun
AdaKami,"hari ini saya menginstal aplikasi ini dan ingin mengajukan pinjaman tetapi di tolak limit tidak tersedia, saya tidak punya hutang di aplikasi ini, hari ini tgl 13 Maret 2026 saya sudah tutup akun dan meng uninstall aplikasi ini",2,2026-03-13 4:00:48,Negatif,hari menginstal aju pinjam tolak batas pinjam tidak sedia tidak punya hutang hari tanggal maret tutup akun meng uninstall,2,Penolakan Pengajuan & Batas Limit
AdaKami,"hari ini selasa per tanggal 12 mei 2026 saya telah mendownload apk adakami ini dan pengajuan saya di tolak jadi tolong untuk pihak admin ADAKAMI untuk tidak menyalah gunakan akun dan identitas pribadi saya, ini bukti",1,2026-05-12 9:16:20,Negatif,hari selasa per tanggal mei mendownload aju tolak pihak administrasi tidak salah akun identitas pribadi bukti,1,Keamanan Data & Permasalahan Akun
AdaKami,"Hari ini tanggal 1 Juni 2026,saya resmi tutup akun adakami,di karenakan banyak gangguan telfon padahal bayar 2 hari sebelum jatuh tempo.! Dan saya pun telah melunasi ansuran saya. Jika ada yg menyalahkan gunakan data saya, Saya akan melaporkan ke pihak yang berwajib!",1,2026-05-31 19:07:34,Negatif,hari tanggal juni resmi tutup akun banyak ganggu telfon padahal bayar hari belum jatuh tempo lunas ansuran salah data lapor pihak wajib,1,Keamanan Data & Permasalahan Akun
AdaKami,Hari ini tgl 11/5/26 apk adakami sy uninstal Krn pengajuan sy ditolak.saya tidak bertanggung jawab apabila ada tagihan yang tidak pernah sy ajukan dan saya terima dari adakami. dan hapus data saya juga jangan pernah salahgunakan data saya.,1,2026-05-11 13:25:39,Negatif,hari tanggal uninstal aju tolak tidak tanggung jawab apabila tagih tidak pernah aju terima hapus data jangan pernah salahgunakan data,1,Keamanan Data & Permasalahan Akun
AdaKami,"hari ini tgl 16.03.2026 saya uninstal aplikasi adakami belum apa2 sudah ditelpon ,saya tidak pernah pinjam sepeserpun tolong jngan salah gunakan data saya.",4,2026-03-16 9:29:43,Negatif,hari tanggal uninstal belum apa telepon tidak pernah pinjam peser jangan salah data,1,Keamanan Data & Permasalahan Akun
AdaKami,"hari ini tnggl 21 mei 2026,saya mengajukan penghapusan akun dan harus nunggu 30 hari, dikarenakan pengajuan saya di tolak,saya uninstall aplikasi ada kami,mohon data saya jngn di sah gunakan",1,2026-05-21 3:37:19,Negatif,hari tanggal mei aju hapus akun tunggu hari aju tolak uninstall mohon data jangan sah,1,Keamanan Data & Permasalahan Akun
AdaKami,"hati hati dalam memilih Pinjaman Online nya,akun AdaKami saya aja di Hack,tiba² ada yg ajukan pinjaman senilai 800rb pdhl saya tidak mengajukan pinjaman tersebut dan tetap duitnya masuk ke rekening walaupun saya tidak meminjam 800rb di AdaKami,sampai saya di teror sekeluarga gegara akun AdaKami saya dihack dan juga Penagihnya Gak ramah dan tidak sopan lagi mengeluarkan kata tidak pantas didengar.Jangan sampai saya laporan AdaKami ke Pihak Kepolisian. Makanya saya Kasih 1 bintang",1,2026-01-29 1:55:04,Negatif,hati hati pilih pinjam online akun hack tiba aju pinjam nila ribu padahal tidak aju pinjam sebut tetap duit masuk rekening walaupun tidak pinjam ribu teror keluarga gara gara akun dihack tagih tidak ramah tidak sopan keluar tidak pantas dengar jangan lapor pihak polisi makanya,1,Keamanan Data & Permasalahan Akun
AdaKami,"Hati hati dgn aplikasi ini, sebelum kita mengajukan di iming imingi limit tinggi, setelah pengajuan hanya ada limit 200 ribu, itupun di tolak dgn berbagai alasan, mereka hanya ingin mendapatkan data untuk mereka salah gunakan, 1000% ini apk penipu",1,2026-01-15 3:48:19,Negatif,hati hati belum aju iming imingi batas pinjam tinggi aju batas pinjam ribu tolak bagai alas data salah tipu,2,Penolakan Pengajuan & Batas Limit
AdaKami,hati hati sama aplikasi ini telat 1 hari aja no kamu akan di masukan ke semua pinjaman mencoba login kesemua pinjaman,1,2026-04-08 14:52:05,Negatif,hati hati sama lambat hari no kamu masuk semua pinjam coba login semua pinjam,1,Keamanan Data & Permasalahan Akun
AdaKami,"hati-hati buat yg mau pinjam, bunganya besar banget, jangan ketipu iklan",1,2026-05-17 11:44:55,Negatif,hati hati pinjam bunga besar jangan tipu iklan,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,HATI-HATI GUYS .. PENIPU BERKEDOK PINJOL,1,2026-04-14 1:01:04,Negatif,hati hati guys tipu kedok pinjam online,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,"hati"" ini aplikasi bocor, menyebarkan data pribadi kita, saya tidak pernah meminjam uang di apk ini, tapi Ktp saya sudah terdaftar dengan nomor yang saya tidak kenal, apa bila suatu hari pihak Adakami menyalahgunakan data pribadi saya, saya akan menunut dan mebawa ke ranah HUKUM. minggu 7 juni 2026",1,2026-06-07 7:00:30,Negatif,hati bocor sebar data pribadi tidak pernah pinjam uang kartu tanda duduk daftar nomor tidak kenal apa bila suatu hari pihak menyalahgunakan data pribadi nunut mebawa ranah hukum minggu juni,1,Keamanan Data & Permasalahan Akun
AdaKami,"hati"" sama aplikasi ini, saya baru saja kena tipu lewat cs dari aplikasi ini, disuruh buka pinjaman di aplikasi lain dgn alasan masih satu PT, dan meminta kode otp dgn dalih syarat dana refund, malah kena pinjaman di aplikasi kredivo dgn tagihan hampir 1jt, sedangkan dana tersebut tidak saya pakai, lebih hati"" sama customer service manapun, lebih baik jika ada kendala tunggu 1x24 jam jgn langsung proses lewat customer service",1,2026-05-29 19:14:21,Negatif,hati sama baru kena tipu lewat customer service suruh buka pinjam alas satu pt minta kode otp dalih syarat dana refund malah kena pinjam tagih hampir juta sedang dana sebut tidak lebih hati sama customer service mana lebih baik kendala tunggu x jam jangan langsung proses lewat customer service,1,Keamanan Data & Permasalahan Akun
AdaKami,"hati2 aplikasi ga beres, limit tertulis 20jtan pas di ajukan berubah jadi 1,5... mana langsung di cairin tanpa tanya ulang , kalau aplikasi lain pasti di tanya dulu ketika limit yg di approve brapa,ini langsung cair. alhasil gua balikin aja deh 🤣 dan parahnya lagi data kita disebar ke penipu, masa bisa ada yg telp mengaku cs dan mengetahui masalah kita di adakami? pasti orang dalamnya banyak penipu jadi sebar2 data.",1,2026-05-11 2:35:51,Negatif,hati tidak beres batas pinjam tulis jtan aju ubah mana langsung cair tanya ulang tanya dulu batas pinjam approve berapa langsung cair alhasil parah data sebar tipu masa telepon customer service tahu masalah orang banyak tipu sebar data,1,Keamanan Data & Permasalahan Akun
AdaKami,"hati2 buat pengguna adakami, jumlah tagihan yg tertera di aplikasi pada saat akan mengajukan pinjaman TIDAK SAMA dengan nominal tagihan yg sesungguhnya. Banyak biaya ini dan itu yg tidak jelas. HATI2...",1,2026-05-15 9:01:44,Negatif,hati jumlah tagih tera aju pinjam tidak sama nominal tagih sungguh banyak biaya tidak jelas hati,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,"Hati2 Dengan Apl ini walaupun financialbkita dalam keadaan darurat,,,iming2nya hebat,,marketingnya juga hebat tapi itu hanya cuma jebakan,,setelah clik persetujuan di balik itu perjanjian seakan berubah ,, semua komentar sudah saya simak ternyata alasanya semua sama,,biaya pelayanan dsby pada APL ini menurut saya terlalu besar tidak sesuai dengan pinjaman jadi resiko selanjutnya setelah pinjam menjadi tidak nyaman ,,",1,2026-02-16 7:21:10,Negatif,hati apl walaupun financialbkita darurat imingnya hebat marketingnya hebat jebak clik tuju balik janji ubah semua komentar simak nyata alasanya semua sama biaya layan dsby apl turut terlalu besar tidak sesuai pinjam risiko lanjut pinjam tidak nyaman,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,hati² kejerat bunga berjalannya gila..padahal pembayaran sebelum jatuh tempo.,2,2026-04-10 5:58:37,Negatif,hati jerat bunga jalan gila padahal bayar belum jatuh tempo,2,Penolakan Pengajuan & Batas Limit
AdaKami,hati2 pake aplikasi ini. gila pinjem 3.600.000 harus banyar 950x6 sekitar 5.790.000. pas simulasi tagihan cuman sekitar 800an (6x cicilan) setelah pemlncairan dan muncul tagihan jadi 950,2,2026-06-02 12:27:20,Negatif,hati gila pinjam banyar x simulasi tagih an x cicil pemlncairan muncul tagih,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,"hati2 pinjaman menyesatkan, membuat rakyat sengsara dan bayak jebakannya",1,2026-06-05 6:58:58,Negatif,hati pinjam sesat rakyat sengsara bayak jebak,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,hbis lunas g BS pijm,1,2026-06-07 8:40:38,Negatif,habis lunas tidak pijm,2,Penolakan Pengajuan & Batas Limit
AdaKami,hehe dapat notifikasi kredit skor belum cukup baru daftar sudah ngisi data lengkap sesuai KTP gaa bisa Ngajukan limit saya uninstall aja dah yang penting data data saya yang sudah masuk jangan disalah gunakan,1,2026-04-12 7:16:49,Negatif,hehe notifikasi kredit skor belum cukup baru daftar isi data lengkap sesuai kartu tanda duduk enggak ngajukan batas pinjam uninstall penting data data masuk jangan salah,1,Keamanan Data & Permasalahan Akun
AdaKami,"Hehe, dapat notifikasi ""Kredit Score anda belum cukup"", baru daftar, sudah ngisi data lengkap sesuai ktp.... nggak bisa ngajukan limit, saya uninstall aja dah, yg penting data2 saya yg sudah masuk jangan disalahgunakan.",1,2026-03-30 7:17:23,Negatif,hehe notifikasi kredit score belum cukup baru daftar isi data lengkap sesuai kartu tanda duduk enggak ngajukan batas pinjam uninstall penting data masuk jangan salah,1,Keamanan Data & Permasalahan Akun
AdaKami,"heran, pdhal belum pernah sama sekali ngajuin pinjaman dimanapun, tapi kenapa gapernah lolos",1,2026-04-19 5:58:42,Negatif,heran padahal belum pernah sama sekali aju pinjam mana tidak pernah lolos,2,Penolakan Pengajuan & Batas Limit
AdaKami,"HEY, SY SUDAH BAYAR TAGIHAN LUNAS 6 BULAN, TAPI KENAPA LAMA SEKALI DIPROSES???? SEDANGKAN SALDO SAYA SUDAH BERKURANGG, SAYA SUDAH MENGHUBUNGI PIHAK BRIMO TP TERNYATA APLIKASI INI YG BERMASALAH, POKOKNYA SY GAMAU TAU INTINYA SAYA SUDAH LUNASIN LANGSUNG SEMUA TAGIHAN SAYA DGN TENOR 6 BULAN, INI SEBAGAI BUKTI APABILA SAYA DITAGIH KEMBALII, BUKTI PEMBAYARAN SY JUGA SUDAH ADA, TINGGAL KONFIRMASI PELUNASAN DR APLIKASI BLM MUNCULL JD SEAKAN BLM LUNAS SAYAA PADAHAL SALDO SY SUDAH BERKURANGG 😡😡",1,2026-06-06 0:22:07,Negatif,he bayar tagih lunas bulan lama sekali proses sedang saldo berkurangg hubung pihak brimo nyata masalah pokok tidak tau inti lunasin langsung semua tagih jangka waktu bulan bagai bukti apabila tagih bukti bayar tinggal konfirmasi lunas belum muncull belum lunas padahal saldo berkurangg,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,hidup jadi tertolong.. .turunin lagi dong sedikit saja bunganya,5,2026-05-03 13:58:26,Negatif,hidup turunin sedikit bunga,0,Kecepatan Pencairan & Kemudahan
AdaKami,"huft serasa ditipu, saya dapat voucher 100% dan sebelum pengajuan sudah tau total yg harus dibayar perbulan nya berapa. tapi pas sudah deal eh tiba2 vocher nya gaada, saya pinjem 1.8jt balikin 2,9jt. pdhl sebelumnya perbulannya cuma 300 karena sudah pakai voucher, eh pas cair tiba2 perbulannya 482an🥲🥲🥲🥲 buat kalian jangan coba2 pakai aplikasi ini, ketipu sm vocher & bunga perbulan nya besar sekali.",1,2026-03-31 18:04:11,Negatif,duh serasa tipu kupon belum aju tau total bayar bulan berapa deal eh tiba vocher tidak pinjam juta juta padahal belum bulan kupon eh cair tiba bulan an kalian jangan coba tipu sama vocher bunga bulan besar sekali,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,"huh jangan mau pinjol dsni,,,masa nagih ys ga sopan bngt ,,, mana ngancem"" lgi apk jelek,,dc nagih ga sopan gada etika",1,2026-06-04 18:44:59,Negatif,huh jangan pinjam online sini masa tagih ys tidak sopan mana ancam jelek debt collector tagih tidak sopan tidak etika,1,Keamanan Data & Permasalahan Akun
AdaKami,iklan dimana mana ganggu aktifitas aja,1,2026-05-21 2:52:52,Negatif,iklan mana mana ganggu aktivitas,1,Keamanan Data & Permasalahan Akun
AdaKami,"iklan dimana-mana, pas pinjam ga bisa. sampah sampah",1,2026-05-31 7:05:38,Negatif,iklan mana mana pinjam tidak sampah sampah,2,Penolakan Pengajuan & Batas Limit
AdaKami,"iklan kelen di mana2 semoga allah melindungi ku, kluarga ku dan keturunan ku dari lintah darat kayak kalian, hidup gk tnang, main hp pn d ganggu sama iklan kelen yg penuh dusta,",1,2026-04-25 19:13:26,Negatif,iklan kalian mana moga allah lindung keluarga turun lintah darat kalian hidup tidak tenang main handphone adil negeri ganggu sama iklan kalian penuh dusta,1,Keamanan Data & Permasalahan Akun
AdaKami,"iklan lu gembel, gak bisa di close!!!!",1,2026-04-10 12:11:35,Negatif,iklan kamu gembel tidak close,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,iklan mulu giliran mengajukan ga bisa,1,2026-03-30 17:15:25,Negatif,iklan mulu gilir aju tidak,2,Penolakan Pengajuan & Batas Limit
AdaKami,"iklan nya dimana mana, ganggu. bikin kesel, mana orang orang yg di iklan triak triak apa gak bisa santai gitu kalo ngomong.bikin sakit telinga",1,2026-04-25 6:17:18,Negatif,iklan mana mana ganggu bikin kesal mana orang orang iklan teriak teriak apa tidak santai bicara bikin sakit telinga,1,Keamanan Data & Permasalahan Akun
AdaKami,iklan nya ga ngotak maksa orang gamau pinjol di iklanin trus dh gtu durasinya lama banget gajelass,1,2026-05-23 8:34:10,Negatif,iklan tidak ngotak paksa orang tidak pinjam online iklanin durasi lama gajelass,2,Penolakan Pengajuan & Batas Limit
AdaKami,"Iklan nya limit besar padahal cuma 3 juta dan bunganya tinggi 9,5 % per bulan (bunga 1,7 juta an)",1,2026-05-28 9:59:25,Negatif,iklan batas pinjam besar padahal juta bunga tinggi per bulan bunga juta an,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,"iklan nyampah,spam telpon gak jelas,segitunya mau orang kelilit pinjol Babi emang",1,2026-04-11 1:04:50,Negatif,iklan sampah spam telepon tidak jelas orang lilit pinjam online babi memang,1,Keamanan Data & Permasalahan Akun
AdaKami,iklan pinjol sialan kenapa harus unduh otomatis ingin kaya tapi dengan cara biadab,1,2026-05-09 4:07:51,Negatif,iklan pinjam online sial unduh otomatis cara biadab,1,Keamanan Data & Permasalahan Akun
AdaKami,"iklan taaaai mengganggu aja,,, kalo buat iklan jangan bayak² ,bikin kesel jadinya,,, lu sudah melanggar hak milik untuk pemasaran tanpa ijin aplikasi menyesatkan",1,2026-04-12 13:28:55,Negatif,iklan taaaai ganggu iklan jangan bayak bikin kesal kamu langgar hak milik pasar izin sesat,1,Keamanan Data & Permasalahan Akun
AdaKami,iklan yg muncul kenapa lu mulu bosen bngt gua liatnya,1,2026-05-17 2:03:40,Negatif,iklan muncul kamu mulu bosan lihat,1,Keamanan Data & Permasalahan Akun
AdaKami,"Iklannya banyak beredar di freereels katanya bunga mulai 0.3%. Pinjaman 2jt, bunga 18rban/bln. kenyataannya, uang 2jt, stelah 6bulan malah harus kembali sebesar 3.153rb sekian. gila aja tuch bunga 50%. itu pun saya terpaksa download karena hasil ditipu dari si petugas yg mengaku dr shopee. diawasi OJK, tapi itu bunga pemerasan namanya. sudah minta kebijakan agar pokoknya aja dibalikin karena hanya dalam hitungan jam aja sejak cair langsung sy balikin tapi sy kaget dengan bunganya.",1,2026-04-25 2:45:15,Negatif,iklan banyak edar freereels bunga mulai pinjam juta bunga rban bulan kenyataanya uang juta bulan malah besar ribu sekian gila bunga paksa unduh hasil tipu tugas shopee awas otoritas jasa uang bunga peras nama minta bijak pokok hitung jam sejak cair langsung kaget bunga,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,iklannya muncul mulu gabjelas di aplikasi manapun bikin ganggu,1,2026-05-11 13:32:36,Negatif,iklan muncul mulu gabjelas mana bikin ganggu,1,Keamanan Data & Permasalahan Akun
AdaKami,"iklannya sangat menganggu,terlalu sering muncul d layar Hp",1,2026-04-20 23:32:54,Negatif,iklan menganggu terlalu sering muncul layar handphone,1,Keamanan Data & Permasalahan Akun
AdaKami,iklannya sangat mengganggu. Tanpa di download Terdownload dengan sendirinya,1,2026-05-28 18:45:03,Negatif,iklan ganggu unduh terdownload sendiri,1,Keamanan Data & Permasalahan Akun
AdaKami,"iklanya cuma nipu,sekali telat nagihnya kaya setan, T41111",1,2026-04-11 23:32:07,Negatif,iklanya tipu sekali lambat nagihnya setan t,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,ini apk sangat menipu pinjam 200 kembali 500 lebih jangka waktu satu Minggu aja sumpah ini penipuan bisa di laporkan ke OJK saya mau kembalikan dana nya gk butuh,1,2026-05-25 7:44:10,Negatif,tipu pinjam lebih jangka waktu satu minggu sumpah tipu lapor otoritas jasa uang dana tidak butuh,3,"Penagihan, Bunga & Cicilan Bulanan"
AdaKami,"ini aplikasi buruk bget, karyawannya ngancem lewat japri WA. engga lagi minjam disini sumpah nyesel..",1,2026-05-08 3:39:16,Negatif,buruk karyawannya ancam lewat japri wa tidak pinjam sini sumpah sesal,1,Keamanan Data & Permasalahan Akun
AdaKami,"ini aplikasi gimana ya gua jelasin,dulu gua ngajuin di aplikasi tahun 2024 tapi ditolak,namun tahun 2026 ini saya download kembali ni apk,kenapa tiba2 ada penagihan pinjaman?,saya sama sekali tidak menerima uang pinjaman nya sepersen pun,boleh di cek mutasi rekening saya,tolong lah pihak adakami jaga privasi data pengguna,saya harap di cek lagi pinjaman yang dicairkan oleh yang engga data sebenarnya alias ada orang lain yang memakai data kita.",1,2026-04-21 18:28:01,Negatif,bagaimana jelas dulu aju tahun tolak tahun unduh tiba tagih pinjam sama sekali tidak terima uang pinjam persen cek mutasi rekening pihak jaga privasi data harap cek pinjam cair tidak data benar alias orang data,1,Keamanan Data & Permasalahan Akun
